transaction_id,data_hora,ativo,quantidade,tipo_operacao,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
BTCX-00005186,2025-06-04 14:31:00+00:00,BTC,0.39,COMPRA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.027976+00:00
BTCX-00005187,2025-06-04 13:23:00+00:00,BTC,0.33,VENDA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.028032+00:00
BTCX-00005188,2025-06-04 17:13:00+00:00,BTC,0.33,VENDA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.028092+00:00
BTCX-00005189,2025-06-04 16:26:00+00:00,BTC,0.14,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.028152+00:00
BTCX-00005190,2025-06-04 19:30:00+00:00,BTC,0.26,COMPRA,USD,C010,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.028210+00:00
BTCX-00005191,2025-06-04 18:25:00+00:00,BTC,0.44,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.028269+00:00
BTCX-00005192,2025-06-04 19:50:00+00:00,BTC,0.43,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.028327+00:00
BTCX-00005193,2025-06-04 20:05:00+00:00,BTC,0.36,COMPRA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.028385+00:00
BTCX-00005194,2025-06-04 19:50:00+00:00,BTC,0.35,VENDA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.028445+00:00
BTCX-00005195,2025-06-04 17:49:00+00:00,BTC,0.09,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.028498+00:00
BTCX-00005196,2025-06-05 15:24:00+00:00,BTC,0.46,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.028561+00:00
BTCX-00005197,2025-06-05 16:37:00+00:00,BTC,0.09,COMPRA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.028621+00:00
BTCX-00005198,2025-06-05 18:35:00+00:00,BTC,0.1,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.028680+00:00
BTCX-00005199,2025-06-05 12:14:00+00:00,BTC,0.18,VENDA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.028739+00:00
BTCX-00005200,2025-06-05 18:57:00+00:00,BTC,0.3,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.028797+00:00
BTCX-00005201,2025-06-05 14:02:00+00:00,BTC,0.27,VENDA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.028855+00:00
BTCX-00005202,2025-06-05 17:39:00+00:00,BTC,0.27,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.028912+00:00
BTCX-00005203,2025-06-05 14:44:00+00:00,BTC,0.29,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.028964+00:00
BTCX-00005204,2025-06-05 12:47:00+00:00,BTC,0.07,COMPRA,USD,C006,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.029022+00:00
BTCX-00005205,2025-06-05 10:20:00+00:00,BTC,0.22,VENDA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.029080+00:00
BTCX-00005206,2025-06-05 19:54:00+00:00,BTC,0.5,VENDA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.029138+00:00
BTCX-00005207,2025-06-05 09:22:00+00:00,BTC,0.09,COMPRA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.029196+00:00
BTCX-00005208,2025-06-06 18:43:00+00:00,BTC,0.48,COMPRA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.029259+00:00
BTCX-00005209,2025-06-06 20:52:00+00:00,BTC,0.18,VENDA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.029317+00:00
BTCX-00005210,2025-06-06 14:32:00+00:00,BTC,0.35,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.029378+00:00
BTCX-00005211,2025-06-06 13:04:00+00:00,BTC,0.2,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.029432+00:00
BTCX-00005212,2025-06-06 20:06:00+00:00,BTC,0.49,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.029484+00:00
BTCX-00005213,2025-06-06 14:54:00+00:00,BTC,0.04,COMPRA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.029543+00:00
BTCX-00005214,2025-06-06 16:07:00+00:00,BTC,0.21,VENDA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.029601+00:00
BTCX-00005215,2025-06-06 10:47:00+00:00,BTC,0.03,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.029661+00:00
BTCX-00005216,2025-06-06 16:34:00+00:00,BTC,0.04,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.029720+00:00
BTCX-00005217,2025-06-06 13:51:00+00:00,BTC,0.5,VENDA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.029778+00:00
BTCX-00005218,2025-06-06 17:18:00+00:00,BTC,0.17,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.029837+00:00
BTCX-00005219,2025-06-06 13:01:00+00:00,BTC,0.49,COMPRA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.029896+00:00
BTCX-00005220,2025-06-06 15:19:00+00:00,BTC,0.02,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.029951+00:00
BTCX-00005221,2025-06-06 11:39:00+00:00,BTC,0.21,VENDA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.030006+00:00
BTCX-00005222,2025-06-06 17:42:00+00:00,BTC,0.14,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.030062+00:00
BTCX-00005223,2025-06-06 16:23:00+00:00,BTC,0.29,COMPRA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.030120+00:00
BTCX-00005224,2025-06-09 11:42:00+00:00,BTC,0.29,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.030188+00:00
BTCX-00005225,2025-06-09 15:35:00+00:00,BTC,0.5,COMPRA,USD,C006,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.030249+00:00
BTCX-00005226,2025-06-09 11:36:00+00:00,BTC,0.06,VENDA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.030311+00:00
BTCX-00005227,2025-06-09 20:42:00+00:00,BTC,0.2,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.030371+00:00
BTCX-00005228,2025-06-09 11:19:00+00:00,BTC,0.06,VENDA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.030428+00:00
BTCX-00005229,2025-06-09 10:35:00+00:00,BTC,0.23,VENDA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.030481+00:00
BTCX-00005230,2025-06-09 18:27:00+00:00,BTC,0.25,COMPRA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.030536+00:00
BTCX-00005231,2025-06-09 13:18:00+00:00,BTC,0.25,VENDA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.030594+00:00
BTCX-00005232,2025-06-09 15:11:00+00:00,BTC,0.47,COMPRA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.030652+00:00
BTCX-00005233,2025-06-09 19:36:00+00:00,BTC,0.23,VENDA,USD,C007,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.030713+00:00
BTCX-00005234,2025-06-09 19:31:00+00:00,BTC,0.18,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.030776+00:00
BTCX-00005235,2025-06-09 16:00:00+00:00,BTC,0.22,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.030834+00:00
BTCX-00005236,2025-06-09 10:32:00+00:00,BTC,0.43,COMPRA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.030894+00:00
BTCX-00005237,2025-06-09 17:04:00+00:00,BTC,0.42,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.030947+00:00
BTCX-00005238,2025-06-09 13:53:00+00:00,BTC,0.18,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.031000+00:00
BTCX-00005239,2025-06-09 09:45:00+00:00,BTC,0.38,VENDA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.031060+00:00
BTCX-00005240,2025-06-10 16:18:00+00:00,BTC,0.02,COMPRA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.031129+00:00
BTCX-00005241,2025-06-10 11:34:00+00:00,BTC,0.26,VENDA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.031191+00:00
BTCX-00005242,2025-06-10 12:12:00+00:00,BTC,0.5,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.031254+00:00
BTCX-00005243,2025-06-10 19:22:00+00:00,BTC,0.48,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.031329+00:00
BTCX-00005244,2025-06-10 19:37:00+00:00,BTC,0.25,COMPRA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.031388+00:00
BTCX-00005245,2025-06-10 12:26:00+00:00,BTC,0.25,VENDA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.031441+00:00
BTCX-00005246,2025-06-10 18:47:00+00:00,BTC,0.25,VENDA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.031501+00:00
BTCX-00005247,2025-06-10 10:00:00+00:00,BTC,0.09,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.031572+00:00
BTCX-00005248,2025-06-10 12:17:00+00:00,BTC,0.12,COMPRA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.031625+00:00
BTCX-00005249,2025-06-10 11:43:00+00:00,BTC,0.45,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.031679+00:00
BTCX-00005250,2025-06-10 18:34:00+00:00,BTC,0.03,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.031738+00:00
BTCX-00005251,2025-06-10 16:27:00+00:00,BTC,0.36,COMPRA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.031799+00:00
BTCX-00005252,2025-06-10 14:39:00+00:00,BTC,0.48,COMPRA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.031858+00:00
BTCX-00005253,2025-06-10 16:39:00+00:00,BTC,0.05,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.031914+00:00
BTCX-00005254,2025-06-10 13:17:00+00:00,BTC,0.26,COMPRA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.031968+00:00
BTCX-00005255,2025-06-11 18:10:00+00:00,BTC,0.14,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.032025+00:00
BTCX-00005256,2025-06-11 16:19:00+00:00,BTC,0.26,VENDA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.032077+00:00
BTCX-00005257,2025-06-11 11:55:00+00:00,BTC,0.25,COMPRA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.032129+00:00
BTCX-00005258,2025-06-11 15:15:00+00:00,BTC,0.32,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.032181+00:00
BTCX-00005259,2025-06-11 10:36:00+00:00,BTC,0.38,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.032234+00:00
BTCX-00005260,2025-06-11 15:57:00+00:00,BTC,0.4,VENDA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.032287+00:00
BTCX-00005261,2025-06-11 11:40:00+00:00,BTC,0.12,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.032339+00:00
BTCX-00005262,2025-06-11 15:54:00+00:00,BTC,0.17,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.032391+00:00
BTCX-00005263,2025-06-11 09:01:00+00:00,BTC,0.14,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.032443+00:00
BTCX-00005264,2025-06-11 20:51:00+00:00,BTC,0.22,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.032496+00:00
BTCX-00005265,2025-06-11 20:13:00+00:00,BTC,0.18,VENDA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.032549+00:00
BTCX-00005266,2025-06-11 17:25:00+00:00,BTC,0.31,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.032601+00:00
BTCX-00005267,2025-06-12 12:36:00+00:00,BTC,0.01,VENDA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.032660+00:00
BTCX-00005268,2025-06-12 12:04:00+00:00,BTC,0.17,VENDA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.032713+00:00
BTCX-00005269,2025-06-12 20:47:00+00:00,BTC,0.45,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.032765+00:00
BTCX-00005270,2025-06-12 16:18:00+00:00,BTC,0.38,COMPRA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.032818+00:00
BTCX-00005271,2025-06-12 10:07:00+00:00,BTC,0.17,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.032869+00:00
BTCX-00005272,2025-06-12 16:37:00+00:00,BTC,0.21,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.032921+00:00
BTCX-00005273,2025-06-12 20:00:00+00:00,BTC,0.19,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.032976+00:00
BTCX-00005274,2025-06-12 13:15:00+00:00,BTC,0.29,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.033032+00:00
BTCX-00005275,2025-06-12 15:06:00+00:00,BTC,0.33,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.033084+00:00
BTCX-00005276,2025-06-12 17:51:00+00:00,BTC,0.24,COMPRA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.033136+00:00
BTCX-00005277,2025-06-12 20:44:00+00:00,BTC,0.35,VENDA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.033188+00:00
BTCX-00005278,2025-06-12 13:13:00+00:00,BTC,0.38,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.033241+00:00
BTCX-00005279,2025-06-12 10:16:00+00:00,BTC,0.15,VENDA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.033293+00:00
BTCX-00005280,2025-06-12 15:10:00+00:00,BTC,0.41,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.033345+00:00
BTCX-00005281,2025-06-12 17:04:00+00:00,BTC,0.36,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.033398+00:00
BTCX-00005282,2025-06-13 19:25:00+00:00,BTC,0.41,VENDA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.033458+00:00
BTCX-00005283,2025-06-13 11:21:00+00:00,BTC,0.49,VENDA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.033512+00:00
BTCX-00005284,2025-06-13 19:35:00+00:00,BTC,0.42,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.033565+00:00
BTCX-00005285,2025-06-13 18:42:00+00:00,BTC,0.13,COMPRA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.033617+00:00
BTCX-00005286,2025-06-13 14:16:00+00:00,BTC,0.12,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.033668+00:00
BTCX-00005287,2025-06-13 09:03:00+00:00,BTC,0.12,COMPRA,USD,C010,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.033720+00:00
BTCX-00005288,2025-06-13 17:27:00+00:00,BTC,0.22,VENDA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.033771+00:00
BTCX-00005289,2025-06-13 19:20:00+00:00,BTC,0.09,COMPRA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.033823+00:00
BTCX-00005290,2025-06-13 10:06:00+00:00,BTC,0.19,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.033877+00:00
BTCX-00005291,2025-06-13 15:30:00+00:00,BTC,0.03,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.033929+00:00
BTCX-00005292,2025-06-13 13:20:00+00:00,BTC,0.48,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.033981+00:00
BTCX-00005293,2025-06-13 15:27:00+00:00,BTC,0.16,COMPRA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.034032+00:00
BTCX-00005294,2025-06-13 11:08:00+00:00,BTC,0.09,COMPRA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.034085+00:00
BTCX-00005295,2025-06-13 09:20:00+00:00,BTC,0.15,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.034138+00:00
BTCX-00005296,2025-06-13 11:03:00+00:00,BTC,0.24,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.034189+00:00
BTCX-00005297,2025-06-13 09:06:00+00:00,BTC,0.43,COMPRA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.034241+00:00
BTCX-00005298,2025-06-16 13:34:00+00:00,BTC,0.2,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.034303+00:00
BTCX-00005299,2025-06-16 10:12:00+00:00,BTC,0.15,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.034357+00:00
BTCX-00005300,2025-06-16 17:24:00+00:00,BTC,0.08,COMPRA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.034410+00:00
BTCX-00005301,2025-06-16 20:38:00+00:00,BTC,0.17,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.034464+00:00
BTCX-00005302,2025-06-16 13:21:00+00:00,BTC,0.09,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.034518+00:00
BTCX-00005303,2025-06-16 17:25:00+00:00,BTC,0.2,VENDA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.034570+00:00
BTCX-00005304,2025-06-16 15:50:00+00:00,BTC,0.01,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.034622+00:00
BTCX-00005305,2025-06-16 17:27:00+00:00,BTC,0.28,COMPRA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.034674+00:00
BTCX-00005306,2025-06-16 20:03:00+00:00,BTC,0.47,VENDA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.034726+00:00
BTCX-00005307,2025-06-16 16:40:00+00:00,BTC,0.43,VENDA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.034780+00:00
BTCX-00005308,2025-06-16 13:42:00+00:00,BTC,0.37,VENDA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.034833+00:00
BTCX-00005309,2025-06-16 16:53:00+00:00,BTC,0.15,VENDA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.034885+00:00
BTCX-00005310,2025-06-16 14:44:00+00:00,BTC,0.12,VENDA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.034938+00:00
BTCX-00005311,2025-06-17 18:54:00+00:00,BTC,0.05,VENDA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.034997+00:00
BTCX-00005312,2025-06-17 11:23:00+00:00,BTC,0.16,COMPRA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.035050+00:00
BTCX-00005313,2025-06-17 15:19:00+00:00,BTC,0.07,VENDA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.035103+00:00
BTCX-00005314,2025-06-17 12:15:00+00:00,BTC,0.26,VENDA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.035159+00:00
BTCX-00005315,2025-06-17 16:49:00+00:00,BTC,0.18,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.035211+00:00
BTCX-00005316,2025-06-17 14:42:00+00:00,BTC,0.15,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.035264+00:00
BTCX-00005317,2025-06-17 18:44:00+00:00,BTC,0.45,VENDA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.035318+00:00
BTCX-00005318,2025-06-17 18:35:00+00:00,BTC,0.22,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.035371+00:00
BTCX-00005319,2025-06-17 12:56:00+00:00,BTC,0.46,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.035424+00:00
BTCX-00005320,2025-06-17 11:19:00+00:00,BTC,0.07,VENDA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.035475+00:00
BTCX-00005321,2025-06-17 11:41:00+00:00,BTC,0.3,VENDA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.035527+00:00
BTCX-00005322,2025-06-17 19:35:00+00:00,BTC,0.15,VENDA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.035579+00:00
BTCX-00005323,2025-06-17 19:18:00+00:00,BTC,0.27,VENDA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.035631+00:00
BTCX-00005324,2025-06-17 15:15:00+00:00,BTC,0.43,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.035685+00:00
BTCX-00005325,2025-06-18 20:34:00+00:00,BTC,0.1,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.035751+00:00
BTCX-00005326,2025-06-18 18:40:00+00:00,BTC,0.16,COMPRA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.035810+00:00
BTCX-00005327,2025-06-18 14:55:00+00:00,BTC,0.15,COMPRA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.035869+00:00
BTCX-00005328,2025-06-18 17:41:00+00:00,BTC,0.13,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.035925+00:00
BTCX-00005329,2025-06-18 12:01:00+00:00,BTC,0.32,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.035977+00:00
BTCX-00005330,2025-06-18 15:03:00+00:00,BTC,0.31,COMPRA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.036029+00:00
BTCX-00005331,2025-06-18 13:34:00+00:00,BTC,0.4,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.036080+00:00
BTCX-00005332,2025-06-18 20:01:00+00:00,BTC,0.36,COMPRA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.036132+00:00
BTCX-00005333,2025-06-18 13:36:00+00:00,BTC,0.14,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.036185+00:00
BTCX-00005334,2025-06-18 13:25:00+00:00,BTC,0.13,VENDA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.036239+00:00
BTCX-00005335,2025-06-18 11:20:00+00:00,BTC,0.42,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.036291+00:00
BTCX-00005336,2025-06-18 18:53:00+00:00,BTC,0.41,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.036342+00:00
BTCX-00005337,2025-06-18 13:22:00+00:00,BTC,0.49,VENDA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.036394+00:00
BTCX-00005338,2025-06-18 18:06:00+00:00,BTC,0.3,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.036446+00:00
BTCX-00005339,2025-06-19 19:57:00+00:00,BTC,0.2,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.036503+00:00
BTCX-00005340,2025-06-19 18:16:00+00:00,BTC,0.33,COMPRA,USD,C007,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.036556+00:00
BTCX-00005341,2025-06-19 11:41:00+00:00,BTC,0.27,VENDA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.036612+00:00
BTCX-00005342,2025-06-19 18:29:00+00:00,BTC,0.06,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.036670+00:00
BTCX-00005343,2025-06-19 09:26:00+00:00,BTC,0.44,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.036728+00:00
BTCX-00005344,2025-06-19 12:38:00+00:00,BTC,0.08,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.036786+00:00
BTCX-00005345,2025-06-19 10:10:00+00:00,BTC,0.23,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.036846+00:00
BTCX-00005346,2025-06-19 20:15:00+00:00,BTC,0.37,VENDA,USD,C007,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.036904+00:00
