transaction_id,data_hora,commodity_code,quantidade,tipo_operacao,unidade,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
COM-00007188,2025-04-25 20:33:00+00:00,OIL,44.0,VENDA,bbl,USD,C004,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.456093+00:00
COM-00007189,2025-04-25 10:12:00+00:00,SILVER,32.0,COMPRA,oz,USD,C002,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.456142+00:00
COM-00007190,2025-04-25 16:58:00+00:00,GOLD,28.0,VENDA,oz,USD,C003,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.456195+00:00
COM-00007191,2025-04-25 17:57:00+00:00,SILVER,19.0,VENDA,oz,USD,C009,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.456246+00:00
COM-00007192,2025-04-25 10:38:00+00:00,SILVER,43.0,VENDA,oz,USD,C007,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.456295+00:00
COM-00007193,2025-04-28 18:07:00+00:00,GOLD,41.0,COMPRA,oz,USD,C009,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.456356+00:00
COM-00007194,2025-04-28 17:10:00+00:00,SILVER,24.0,COMPRA,oz,USD,C006,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.456411+00:00
COM-00007195,2025-04-28 14:19:00+00:00,OIL,15.0,COMPRA,bbl,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.456462+00:00
COM-00007196,2025-04-28 14:59:00+00:00,GOLD,30.0,VENDA,oz,USD,C003,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.456510+00:00
COM-00007197,2025-04-28 20:19:00+00:00,OIL,41.0,VENDA,bbl,USD,C010,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.456570+00:00
COM-00007198,2025-04-28 13:07:00+00:00,GOLD,22.0,VENDA,oz,USD,C009,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.456622+00:00
COM-00007199,2025-04-28 09:50:00+00:00,OIL,20.0,VENDA,bbl,USD,C004,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.456671+00:00
COM-00007200,2025-04-28 13:43:00+00:00,GOLD,16.0,COMPRA,oz,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.456720+00:00
COM-00007201,2025-04-28 16:52:00+00:00,GOLD,45.0,VENDA,oz,USD,C006,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.456771+00:00
COM-00007202,2025-04-28 16:48:00+00:00,OIL,32.0,COMPRA,bbl,USD,C002,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.456823+00:00
COM-00007203,2025-04-28 09:17:00+00:00,GOLD,30.0,VENDA,oz,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.456873+00:00
COM-00007204,2025-04-28 13:08:00+00:00,SILVER,41.0,VENDA,oz,USD,C005,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.456922+00:00
COM-00007205,2025-04-28 16:13:00+00:00,GOLD,20.0,VENDA,oz,USD,C004,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.456967+00:00
COM-00007206,2025-04-28 12:28:00+00:00,OIL,19.0,VENDA,bbl,USD,C005,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.457013+00:00
COM-00007207,2025-04-28 16:46:00+00:00,SILVER,17.0,COMPRA,oz,USD,C002,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.457063+00:00
COM-00007208,2025-04-28 14:59:00+00:00,SILVER,14.0,VENDA,oz,USD,C005,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.457113+00:00
COM-00007209,2025-04-28 15:38:00+00:00,GOLD,20.0,COMPRA,oz,USD,C003,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.457163+00:00
COM-00007210,2025-04-28 11:22:00+00:00,GOLD,42.0,VENDA,oz,USD,C004,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.457216+00:00
COM-00007211,2025-04-28 09:08:00+00:00,SILVER,48.0,VENDA,oz,USD,C002,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.457267+00:00
COM-00007212,2025-04-28 14:15:00+00:00,SILVER,42.0,VENDA,oz,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.457318+00:00
COM-00007213,2025-04-29 09:04:00+00:00,OIL,23.0,VENDA,bbl,USD,C006,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.457378+00:00
COM-00007214,2025-04-29 15:53:00+00:00,SILVER,41.0,COMPRA,oz,USD,C009,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.457430+00:00
COM-00007215,2025-04-29 15:38:00+00:00,OIL,18.0,VENDA,bbl,USD,C010,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.457476+00:00
COM-00007216,2025-04-29 14:46:00+00:00,GOLD,46.0,COMPRA,oz,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.457521+00:00
COM-00007217,2025-04-29 13:42:00+00:00,GOLD,29.0,VENDA,oz,USD,C001,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.457568+00:00
COM-00007218,2025-04-29 14:02:00+00:00,GOLD,30.0,COMPRA,oz,USD,C004,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.457618+00:00
COM-00007219,2025-04-29 18:00:00+00:00,OIL,36.0,COMPRA,bbl,USD,C001,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.457668+00:00
COM-00007220,2025-04-29 19:50:00+00:00,OIL,20.0,VENDA,bbl,USD,C010,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.457718+00:00
COM-00007221,2025-04-29 09:42:00+00:00,GOLD,33.0,COMPRA,oz,USD,C001,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.457767+00:00
COM-00007222,2025-04-29 16:51:00+00:00,GOLD,16.0,VENDA,oz,USD,C005,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.457820+00:00
COM-00007223,2025-04-29 17:56:00+00:00,GOLD,16.0,VENDA,oz,USD,C009,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.457870+00:00
COM-00007224,2025-04-29 09:35:00+00:00,OIL,49.0,VENDA,bbl,USD,C005,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.457920+00:00
COM-00007225,2025-04-29 14:42:00+00:00,OIL,23.0,COMPRA,bbl,USD,C010,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.457966+00:00
COM-00007226,2025-04-29 14:47:00+00:00,GOLD,28.0,VENDA,oz,USD,C004,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.458012+00:00
COM-00007227,2025-04-29 13:13:00+00:00,OIL,25.0,COMPRA,bbl,USD,C010,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.458061+00:00
COM-00007228,2025-04-29 15:54:00+00:00,GOLD,39.0,COMPRA,oz,USD,C010,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.458110+00:00
COM-00007229,2025-04-29 13:54:00+00:00,OIL,16.0,VENDA,bbl,USD,C004,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.458162+00:00
COM-00007230,2025-04-29 19:56:00+00:00,SILVER,41.0,VENDA,oz,USD,C009,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.458212+00:00
COM-00007231,2025-04-29 19:34:00+00:00,SILVER,44.0,VENDA,oz,USD,C004,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.458270+00:00
COM-00007232,2025-04-29 12:03:00+00:00,SILVER,38.0,VENDA,oz,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.458324+00:00
COM-00007233,2025-04-29 17:26:00+00:00,OIL,16.0,VENDA,bbl,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.458374+00:00
COM-00007234,2025-04-29 10:47:00+00:00,OIL,22.0,COMPRA,bbl,USD,C006,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.458427+00:00
COM-00007235,2025-04-29 12:59:00+00:00,SILVER,20.0,COMPRA,oz,USD,C010,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.458474+00:00
COM-00007236,2025-04-29 15:11:00+00:00,OIL,11.0,VENDA,bbl,USD,C006,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.458522+00:00
COM-00007237,2025-04-30 18:32:00+00:00,GOLD,25.0,VENDA,oz,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.458577+00:00
COM-00007238,2025-04-30 13:45:00+00:00,SILVER,15.0,COMPRA,oz,USD,C006,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.458630+00:00
COM-00007239,2025-04-30 19:44:00+00:00,SILVER,21.0,VENDA,oz,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.458681+00:00
COM-00007240,2025-04-30 19:00:00+00:00,SILVER,21.0,VENDA,oz,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.458732+00:00
COM-00007241,2025-04-30 20:09:00+00:00,SILVER,45.0,COMPRA,oz,USD,C002,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.458782+00:00
COM-00007242,2025-04-30 10:40:00+00:00,OIL,20.0,COMPRA,bbl,USD,C006,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.458832+00:00
COM-00007243,2025-04-30 19:50:00+00:00,OIL,43.0,COMPRA,bbl,USD,C007,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.458882+00:00
COM-00007244,2025-04-30 11:37:00+00:00,OIL,21.0,VENDA,bbl,USD,C006,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.458933+00:00
COM-00007245,2025-04-30 15:14:00+00:00,GOLD,36.0,COMPRA,oz,USD,C001,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.458980+00:00
COM-00007246,2025-04-30 14:44:00+00:00,GOLD,24.0,COMPRA,oz,USD,C004,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.459025+00:00
COM-00007247,2025-04-30 09:02:00+00:00,OIL,14.0,COMPRA,bbl,USD,C008,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.459075+00:00
COM-00007248,2025-04-30 11:58:00+00:00,GOLD,25.0,COMPRA,oz,USD,C007,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.459125+00:00
COM-00007249,2025-04-30 17:52:00+00:00,SILVER,45.0,COMPRA,oz,USD,C006,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.459183+00:00
COM-00007250,2025-04-30 11:05:00+00:00,GOLD,18.0,VENDA,oz,USD,C006,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.459235+00:00
COM-00007251,2025-04-30 19:50:00+00:00,SILVER,36.0,VENDA,oz,USD,C010,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.459285+00:00
COM-00007252,2025-04-30 10:02:00+00:00,GOLD,38.0,VENDA,oz,USD,C005,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.459334+00:00
COM-00007253,2025-04-30 20:22:00+00:00,GOLD,13.0,COMPRA,oz,USD,C004,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.459385+00:00
COM-00007254,2025-04-30 10:38:00+00:00,GOLD,50.0,VENDA,oz,USD,C003,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.459435+00:00
COM-00007255,2025-04-30 09:32:00+00:00,SILVER,33.0,COMPRA,oz,USD,C004,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.459479+00:00
COM-00007256,2025-04-30 14:01:00+00:00,GOLD,29.0,COMPRA,oz,USD,C006,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.459525+00:00
COM-00007257,2025-04-30 14:03:00+00:00,SILVER,14.0,COMPRA,oz,USD,C008,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.459573+00:00
COM-00007258,2025-04-30 14:03:00+00:00,OIL,43.0,COMPRA,bbl,USD,C007,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.459623+00:00
COM-00007259,2025-05-01 18:03:00+00:00,GOLD,47.0,VENDA,oz,USD,C004,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.459684+00:00
COM-00007260,2025-05-01 16:39:00+00:00,GOLD,47.0,COMPRA,oz,USD,C010,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.459736+00:00
COM-00007261,2025-05-01 16:58:00+00:00,GOLD,16.0,COMPRA,oz,USD,C006,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.459787+00:00
COM-00007262,2025-05-01 10:19:00+00:00,OIL,17.0,VENDA,bbl,USD,C008,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.459839+00:00
COM-00007263,2025-05-01 17:50:00+00:00,SILVER,17.0,VENDA,oz,USD,C001,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.459892+00:00
COM-00007264,2025-05-01 09:36:00+00:00,GOLD,32.0,COMPRA,oz,USD,C007,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.459942+00:00
COM-00007265,2025-05-01 12:21:00+00:00,SILVER,48.0,COMPRA,oz,USD,C006,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.459987+00:00
COM-00007266,2025-05-01 12:26:00+00:00,OIL,21.0,VENDA,bbl,USD,C002,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.460032+00:00
COM-00007267,2025-05-01 20:03:00+00:00,SILVER,32.0,COMPRA,oz,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.460083+00:00
COM-00007268,2025-05-01 20:42:00+00:00,GOLD,29.0,VENDA,oz,USD,C002,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.460134+00:00
COM-00007269,2025-05-01 10:57:00+00:00,SILVER,40.0,COMPRA,oz,USD,C006,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.460184+00:00
COM-00007270,2025-05-01 12:58:00+00:00,OIL,34.0,VENDA,bbl,USD,C001,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.460233+00:00
COM-00007271,2025-05-01 19:23:00+00:00,SILVER,43.0,VENDA,oz,USD,C008,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.460285+00:00
COM-00007272,2025-05-01 10:34:00+00:00,GOLD,33.0,VENDA,oz,USD,C001,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.460335+00:00
COM-00007273,2025-05-01 16:01:00+00:00,GOLD,38.0,VENDA,oz,USD,C001,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.460387+00:00
COM-00007274,2025-05-01 15:58:00+00:00,OIL,18.0,VENDA,bbl,USD,C007,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.460439+00:00
COM-00007275,2025-05-01 15:06:00+00:00,SILVER,12.0,VENDA,oz,USD,C005,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.460485+00:00
COM-00007276,2025-05-01 09:30:00+00:00,GOLD,23.0,VENDA,oz,USD,C002,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.460529+00:00
COM-00007277,2025-05-02 11:54:00+00:00,SILVER,42.0,COMPRA,oz,USD,C008,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.460583+00:00
COM-00007278,2025-05-02 17:01:00+00:00,OIL,10.0,VENDA,bbl,USD,C005,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.460637+00:00
COM-00007279,2025-05-02 10:58:00+00:00,OIL,37.0,COMPRA,bbl,USD,C003,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.460688+00:00
COM-00007280,2025-05-02 12:16:00+00:00,OIL,39.0,VENDA,bbl,USD,C009,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.460742+00:00
COM-00007281,2025-05-02 16:19:00+00:00,SILVER,43.0,COMPRA,oz,USD,C007,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.460792+00:00
COM-00007282,2025-05-02 12:48:00+00:00,OIL,47.0,VENDA,bbl,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.460843+00:00
COM-00007283,2025-05-02 18:10:00+00:00,SILVER,35.0,VENDA,oz,USD,C001,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.460897+00:00
COM-00007284,2025-05-02 18:57:00+00:00,GOLD,32.0,COMPRA,oz,USD,C002,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.460953+00:00
COM-00007285,2025-05-02 10:45:00+00:00,SILVER,24.0,COMPRA,oz,USD,C009,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.461007+00:00
COM-00007286,2025-05-02 18:41:00+00:00,SILVER,29.0,COMPRA,oz,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.461058+00:00
COM-00007287,2025-05-02 18:47:00+00:00,GOLD,49.0,COMPRA,oz,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.461111+00:00
COM-00007288,2025-05-02 19:29:00+00:00,OIL,15.0,COMPRA,bbl,USD,C007,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.461167+00:00
COM-00007289,2025-05-02 18:52:00+00:00,SILVER,36.0,COMPRA,oz,USD,C002,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.461216+00:00
COM-00007290,2025-05-02 10:13:00+00:00,GOLD,16.0,COMPRA,oz,USD,C008,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.461265+00:00
COM-00007291,2025-05-02 16:32:00+00:00,SILVER,38.0,COMPRA,oz,USD,C001,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.461322+00:00
COM-00007292,2025-05-02 18:50:00+00:00,SILVER,39.0,COMPRA,oz,USD,C005,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.461373+00:00
COM-00007293,2025-05-02 18:03:00+00:00,GOLD,38.0,VENDA,oz,USD,C006,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.461425+00:00
COM-00007294,2025-05-02 13:03:00+00:00,SILVER,13.0,COMPRA,oz,USD,C006,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.461533+00:00
COM-00007295,2025-05-02 14:01:00+00:00,SILVER,47.0,VENDA,oz,USD,C004,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.461609+00:00
COM-00007296,2025-05-02 19:25:00+00:00,OIL,10.0,VENDA,bbl,USD,C001,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.461675+00:00
COM-00007297,2025-05-02 18:01:00+00:00,SILVER,21.0,VENDA,oz,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.461727+00:00
COM-00007298,2025-05-02 11:55:00+00:00,SILVER,42.0,VENDA,oz,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.461775+00:00
COM-00007299,2025-05-05 13:01:00+00:00,SILVER,38.0,COMPRA,oz,USD,C001,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.461839+00:00
COM-00007300,2025-05-05 09:11:00+00:00,SILVER,27.0,COMPRA,oz,USD,C005,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.461895+00:00
COM-00007301,2025-05-05 16:28:00+00:00,GOLD,18.0,COMPRA,oz,USD,C007,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.461946+00:00
COM-00007302,2025-05-05 16:48:00+00:00,SILVER,24.0,COMPRA,oz,USD,C002,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.461995+00:00
COM-00007303,2025-05-05 12:51:00+00:00,OIL,22.0,COMPRA,bbl,USD,C010,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.462050+00:00
COM-00007304,2025-05-05 11:21:00+00:00,SILVER,17.0,VENDA,oz,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.462098+00:00
COM-00007305,2025-05-05 13:33:00+00:00,GOLD,33.0,VENDA,oz,USD,C010,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.462151+00:00
COM-00007306,2025-05-05 10:15:00+00:00,GOLD,38.0,VENDA,oz,USD,C009,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.462202+00:00
COM-00007307,2025-05-05 10:54:00+00:00,OIL,32.0,VENDA,bbl,USD,C010,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.462252+00:00
COM-00007308,2025-05-05 16:06:00+00:00,GOLD,30.0,COMPRA,oz,USD,C002,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.462302+00:00
COM-00007309,2025-05-05 17:32:00+00:00,OIL,24.0,COMPRA,bbl,USD,C010,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.462351+00:00
COM-00007310,2025-05-05 09:05:00+00:00,GOLD,19.0,COMPRA,oz,USD,C002,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.462402+00:00
COM-00007311,2025-05-05 14:51:00+00:00,GOLD,19.0,VENDA,oz,USD,C001,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.462452+00:00
COM-00007312,2025-05-05 19:59:00+00:00,OIL,37.0,VENDA,bbl,USD,C005,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.462498+00:00
COM-00007313,2025-05-05 16:20:00+00:00,SILVER,39.0,COMPRA,oz,USD,C006,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.462543+00:00
COM-00007314,2025-05-05 18:50:00+00:00,OIL,38.0,COMPRA,bbl,USD,C005,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.462604+00:00
COM-00007315,2025-05-05 15:54:00+00:00,GOLD,48.0,VENDA,oz,USD,C001,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.462665+00:00
COM-00007316,2025-05-05 17:28:00+00:00,OIL,47.0,VENDA,bbl,USD,C003,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.462716+00:00
COM-00007317,2025-05-05 19:13:00+00:00,GOLD,17.0,VENDA,oz,USD,C007,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.462766+00:00
COM-00007318,2025-05-05 19:35:00+00:00,GOLD,15.0,VENDA,oz,USD,C006,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.462819+00:00
COM-00007319,2025-05-05 12:21:00+00:00,GOLD,39.0,COMPRA,oz,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.462870+00:00
COM-00007320,2025-05-05 20:12:00+00:00,SILVER,36.0,VENDA,oz,USD,C002,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.462921+00:00
COM-00007321,2025-05-05 15:23:00+00:00,OIL,42.0,COMPRA,bbl,USD,C010,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.462971+00:00
COM-00007322,2025-05-05 16:53:00+00:00,GOLD,34.0,COMPRA,oz,USD,C006,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.463017+00:00
COM-00007323,2025-05-06 16:04:00+00:00,SILVER,18.0,VENDA,oz,USD,C008,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.463074+00:00
COM-00007324,2025-05-06 16:22:00+00:00,GOLD,44.0,VENDA,oz,USD,C009,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.463125+00:00
COM-00007325,2025-05-06 10:51:00+00:00,SILVER,40.0,COMPRA,oz,USD,C003,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.463177+00:00
COM-00007326,2025-05-06 17:12:00+00:00,GOLD,27.0,VENDA,oz,USD,C001,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.463229+00:00
COM-00007327,2025-05-06 09:11:00+00:00,OIL,43.0,VENDA,bbl,USD,C009,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.463279+00:00
COM-00007328,2025-05-06 18:05:00+00:00,SILVER,13.0,VENDA,oz,USD,C010,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.463332+00:00
COM-00007329,2025-05-06 14:53:00+00:00,OIL,37.0,VENDA,bbl,USD,C005,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.463383+00:00
COM-00007330,2025-05-06 14:31:00+00:00,GOLD,47.0,COMPRA,oz,USD,C003,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.463434+00:00
COM-00007331,2025-05-06 10:34:00+00:00,SILVER,37.0,COMPRA,oz,USD,C007,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.463478+00:00
COM-00007332,2025-05-06 16:46:00+00:00,GOLD,23.0,VENDA,oz,USD,C007,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.463526+00:00
COM-00007333,2025-05-06 16:00:00+00:00,GOLD,16.0,COMPRA,oz,USD,C002,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.463572+00:00
COM-00007334,2025-05-06 18:11:00+00:00,SILVER,43.0,VENDA,oz,USD,C008,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.463622+00:00
COM-00007335,2025-05-06 13:36:00+00:00,GOLD,38.0,VENDA,oz,USD,C003,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.463675+00:00
COM-00007336,2025-05-06 12:19:00+00:00,SILVER,44.0,VENDA,oz,USD,C008,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.463727+00:00
COM-00007337,2025-05-06 15:02:00+00:00,SILVER,16.0,COMPRA,oz,USD,C006,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.463778+00:00
COM-00007338,2025-05-06 18:34:00+00:00,SILVER,37.0,COMPRA,oz,USD,C002,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.463832+00:00
COM-00007339,2025-05-06 10:58:00+00:00,GOLD,17.0,VENDA,oz,USD,C003,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.463905+00:00
COM-00007340,2025-05-06 11:49:00+00:00,SILVER,34.0,VENDA,oz,USD,C001,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.463954+00:00
COM-00007341,2025-05-06 10:44:00+00:00,OIL,10.0,VENDA,bbl,USD,C009,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.464002+00:00
COM-00007342,2025-05-06 15:53:00+00:00,OIL,37.0,VENDA,bbl,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.464047+00:00
COM-00007343,2025-05-06 13:02:00+00:00,SILVER,28.0,COMPRA,oz,USD,C003,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.464096+00:00
COM-00007344,2025-05-06 10:41:00+00:00,SILVER,13.0,COMPRA,oz,USD,C005,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.464148+00:00
COM-00007345,2025-05-06 16:12:00+00:00,SILVER,37.0,VENDA,oz,USD,C002,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.464198+00:00
COM-00007346,2025-05-06 10:10:00+00:00,OIL,15.0,COMPRA,bbl,USD,C007,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.464248+00:00
